name,sex,ID_card,phone_number,email,company,career,credit_card_number,credit_limit,application_date,address
祁阳,M,230704194712281432,13136643071,yangshao@gmail.com,创汇科技有限公司,理货员,4794069913431655980,96475,2019-11-30 22:25:27,贵州省兴城市沙市王街L座 764095
李小红,F,652827193109015880,18284071169,laijing@hotmail.com,东方峻景科技有限公司,货运司机,4781679308195450,166884,2020-05-29 15:40:37,新疆维吾尔自治区成市锡山佛山路S座 330741
韩洁,M,231084195408166869,15396723438,tyuan@yahoo.com,七喜网络有限公司,前台迎宾,573715041659,146946,2020-07-26 06:47:30,云南省拉萨县闵行张路P座 751911
张颖,F,620921199411273925,18124101196,hhuang@hotmail.com,昊嘉传媒有限公司,可靠度工程师,4742257753661942,177570,2020-07-08 06:03:58,澳门特别行政区张家港县海陵王街p座 832708
刘海燕,F,23052219811218417X,15328625095,tao51@hotmail.com,时刻信息有限公司,项目执行/协调人员,4617332114799,26100,2019-11-01 20:57:20,天津市桂兰市双滦长沙路X座 459027
陈兰英,M,51072519920711626X,13956423631,heli@gmail.com,方正科技信息有限公司,原画师,4550818144657393,40389,2020-03-02 10:21:55,宁夏回族自治区沈阳市静安澳门街H座 860942
江建,F,440232199207088228,13289217734,yancheng@yahoo.com,良诺传媒有限公司,晒版员,4049572696526071,193665,2020-01-05 12:14:08,吉林省南昌县新城重庆路M座 130262
刘雷,F,44530119500302078X,18221641563,panxiulan@yahoo.com,浦华众城网络有限公司,面料辅料采购,30250487046968,38340,2019-11-07 09:15:52,内蒙古自治区合山县清河杨路J座 143030
吴凤英,M,361030194801243408,13997664548,xiulanwei@hotmail.com,浦华众城信息有限公司,医药技术研发人员,4597264548845958339,186105,2020-05-31 20:14:04,广东省佛山县璧山梧州街b座 459307
陈超,M,411400197511307823,13336490623,hxue@yahoo.com,彩虹网络有限公司,车身/造型设计,342659176004471,122587,2020-05-19 08:37:22,青海省澳门市西峰马鞍山街e座 993021
周艳,M,130208197003306666,13030341085,pingzeng@hotmail.com,立信电子科技有限公司,网站运营专员,379757094353974,9210,2019-10-27 08:06:56,香港特别行政区莉市普陀郑州街p座 968103
王海燕,M,533124194002267931,15505618662,nawan@yahoo.com,商软冠联科技有限公司,木工,2720474373163098,100066,2019-09-01 04:21:24,山东省成都县西峰柳州街O座 186915
曾刚,F,430104193807048254,15937290281,zcai@yahoo.com,图龙信息科技有限公司,融资专员,213136698288011,52430,2020-01-04 23:25:08,云南省帆县沈北新管街k座 343484
李强,F,511322199807247167,14784042482,vdu@gmail.com,新宇龙信息网络有限公司,前台接待/总机/接待生,5182102480998296,179070,2019-09-10 14:13:11,台湾省海门市沙市高路j座 698181
陈玉梅,F,340111196410197775,18123936711,ping63@hotmail.com,巨奥传媒有限公司,纸样师/车板工,6011742293358090,58259,2019-09-22 13:34:15,内蒙古自治区西宁市合川尹街h座 605079
王畅,M,310115198411180528,15110413114,yhu@hotmail.com,巨奥网络有限公司,兽医,3551831336749317,169744,2020-01-13 06:11:18,辽宁省刚县璧山潮州街h座 888437
张磊,F,632521198106109464,14794594334,ggong@hotmail.com,商软冠联科技有限公司,建筑项目助理,180088003347173,37365,2020-04-03 06:33:39,河北省兴城县友好陈街Z座 910142
陈龙,M,411301194508309761,15195309426,leili@yahoo.com,菊风公司网络有限公司,汽车装配工艺工程师,4608317267610141,151326,2020-08-20 08:03:46,青海省莉县浔阳六盘水路c座 994509
宋莉,M,350922199702260949,13840552355,yong14@gmail.com,飞海科技科技有限公司,总工程师/副总工程师,3582605677137099,13486,2019-12-04 14:09:13,湖北省波县静安邯郸街O座 611235
裴俊,F,500118198502139533,18723462718,slu@gmail.com,兰金电子科技有限公司,动物营养/饲料研发,3591446711478259,120813,2020-01-12 05:10:34,青海省广州市新城陈街s座 382088
王凯,M,330109196201223777,14589000426,ping21@yahoo.com,联通时科信息有限公司,品牌/连锁招商管理,30295665909859,130580,2020-07-26 21:30:11,广西壮族自治区乌鲁木齐市清河陈路H座 163292
孙玉,F,520221195510059238,18559394788,mingfu@hotmail.com,合联电子信息有限公司,工程造价师/预结算经理,4986582176489,116711,2019-11-24 03:40:31,黑龙江省重庆县六枝特邯郸街I座 395580
吴芳,F,430703196302168672,14552138631,guiying22@yahoo.com,昊嘉网络有限公司,其他,340627208361039,42279,2019-10-08 04:19:40,陕西省玉华市沈河彭路s座 442371
文宁,M,130523195907290741,15080938526,yongpeng@yahoo.com,创亿网络有限公司,裁剪工,372842398176052,193040,2020-06-08 19:38:47,西藏自治区淮安县花溪深圳路J座 586641
阮建华,F,640400198609122049,14542181708,olin@gmail.com,昊嘉网络有限公司,模特,4718632047446624215,65727,2019-10-28 07:10:38,上海市婷县东丽潮州街w座 924750
萧杨,M,140521197710282332,18842262995,kongjuan@hotmail.com,网新恒天网络有限公司,冲压工,4952115394388593730,113709,2020-04-26 13:10:50,河南省丽华市永川萧街B座 943533
王桂香,M,230303196410137532,15329681704,qiang87@gmail.com,南康网络有限公司,公务员,30571544959970,93219,2019-12-10 13:48:34,甘肃省台北县闵行荆门街t座 639500
柯辉,M,370827198408284267,14790340657,minghou@hotmail.com,海创网络有限公司,酒店旅游,4598222012501,112548,2019-12-26 11:29:18,青海省哈尔滨市山亭佛山路Q座 466327
李岩,F,410803199407159081,15786236504,jqian@gmail.com,南康信息有限公司,清算人员,6011585114188265,27395,2020-07-11 10:25:46,重庆市军县金平高路B座 685030
李秀珍,F,371423197211284377,13336339243,izhong@yahoo.com,图龙信息信息有限公司,其他,5385614698506500,67677,2019-12-21 08:22:00,台湾省呼和浩特市房山宋路o座 318650
何颖,F,360105194710151362,18835380007,rsu@gmail.com,凌云传媒有限公司,项目经理/主管,584067828072,18296,2020-03-16 22:41:05,重庆市辽阳县锡山淮安街w座 420190
何淑兰,F,430602195502215107,18842921148,fang35@hotmail.com,浙大万朋传媒有限公司,IT-品管、技术支持及其它,6585850496530864,185315,2019-12-05 08:57:51,湖北省上海县西峰杭州街U座 602211
姚欣,F,430703197312072054,13840893440,wfeng@yahoo.com,群英传媒有限公司,培训产品开发,345799338247480,164975,2020-05-22 10:19:44,内蒙古自治区岩市江北沈阳路u座 997065
陆建国,F,621100194902207837,18121219028,changchao@gmail.com,襄樊地球村传媒有限公司,网店美工,5323669243490159,70647,2020-04-27 07:42:36,广东省嘉禾市大兴吴街P座 168429
李婷婷,F,610423199403040914,13168388404,qiaoli@gmail.com,太极信息有限公司,成本经理/成本主管,3594994449554450,36954,2020-08-09 12:36:06,北京市建华县金平哈尔滨路l座 350843
毕淑英,M,421300200206194907,14772375895,vwu@gmail.com,昊嘉信息有限公司,安防主管,38739901401397,120075,2019-11-14 17:32:10,澳门特别行政区旭市江北呼和浩特街o座 623957
林秀芳,F,310100196010068777,13921408073,xshao@hotmail.com,立信电子网络有限公司,打样/制版,3590978315310497,92332,2020-02-04 13:46:48,辽宁省辽阳市黄浦罗街G座 983418
陈芳,M,36070319380807003X,18869166819,syan@yahoo.com,维旺明科技有限公司,家教,4913150354939390,16891,2020-07-31 21:38:00,湖南省北京县沈北新台北路p座 189353
刘利,M,510181198301011310,15717131568,fanglei@hotmail.com,四通传媒有限公司,其他,4943257074671,45284,2019-10-12 15:01:06,天津市马鞍山市怀柔傅路h座 164461
黄凤英,M,510502198702154984,13494661665,qiaoxiulan@gmail.com,兰金电子传媒有限公司,汽车装饰美容,5402206863221756,95932,2019-10-07 04:36:14,黑龙江省南昌市蓟州六盘水路S座 787864
柳超,M,371327195705067170,18736065668,gangpan@yahoo.com,联通时科传媒有限公司,切纸机操作工,2546127226594073,106754,2020-03-17 02:05:30,广东省刚市城北林路s座 198332
冯东,M,410883199109113714,13565661175,taotao@hotmail.com,银嘉科技有限公司,咨询经理,4280938159508138,89678,2020-01-18 13:38:52,福建省台北县萧山六安街N座 348895
李坤,M,440000199709152400,18261314141,taohan@gmail.com,联软网络有限公司,投资/基金项目经理,30522985565362,47097,2019-10-19 12:36:58,黑龙江省重庆市沈河胡路q座 744436
唐想,F,510682198012216559,13365359058,jiepeng@hotmail.com,创联世纪传媒有限公司,促销经理,374931660131966,65578,2020-07-16 08:18:15,甘肃省洋市闵行李路K座 797748
刘小红,M,130726197302148127,18186081353,ztao@yahoo.com,联软信息有限公司,休闲娱乐,180020227084589,102299,2019-09-18 08:31:30,内蒙古自治区秀芳县萧山任街D座 480542
谭红,F,440103194805029471,14547570544,xiuyingjin@gmail.com,太极传媒有限公司,其他,4730180717881691,89904,2020-05-12 11:11:33,陕西省鑫市清浦杨街I座 485882
王秀华,M,230811199409137819,18038093000,guiyingzhao@yahoo.com,易动力信息有限公司,光源与照明工程,3563091522709072,63178,2020-07-13 02:29:15,山西省南宁市长寿刘街r座 624785
曹秀梅,M,542425200107240219,13926504611,duanping@yahoo.com,商软冠联信息有限公司,IT-管理,4955785479532310719,56163,2020-05-01 06:54:37,江西省秀华县海陵拉萨街g座 281606
汪敏,M,440803194711017662,14704392667,li21@yahoo.com,盟新传媒有限公司,钣金工,3585945782920808,74278,2019-11-14 00:07:56,西藏自治区瑜市南溪关岭街R座 522346
张亮,M,430423194508285639,13031128118,xia19@gmail.com,雨林木风计算机传媒有限公司,财务经理,4281849893802936,131676,2019-11-10 13:23:11,山西省帆县双滦刘路n座 196209
龚旭,F,469023196501092077,18768165673,nagu@hotmail.com,晖来计算机网络有限公司,演员/群众演员,3508709863187321,121867,2020-05-31 06:51:03,吉林省潜江县徐汇范街L座 566625
王凤兰,F,460201194705310000,14533273114,tangxia@hotmail.com,明腾网络有限公司,混凝土工,30435243897644,74995,2020-07-08 19:08:33,河北省梅市南湖巢湖路s座 916163
李婷婷,F,350821196110275578,18575648574,pqiu@gmail.com,鑫博腾飞网络有限公司,品质经理,213188819186095,118239,2019-10-27 22:23:19,安徽省慧市金平田路f座 994851
周杰,F,230183193807168158,13633917279,kliang@yahoo.com,商软冠联科技有限公司,渠道/分销经理,213185691534822,12575,2019-09-16 06:08:57,浙江省平市房山曲路s座 869480
周宁,M,231202199205067179,18812052352,ming14@gmail.com,联通时科信息有限公司,文案/策划,349957091067299,130189,2019-09-25 07:17:46,重庆市岩市房山刘街K座 764339
蔡成,M,140221199108288742,18001572224,xiulan21@gmail.com,易动力传媒有限公司,资金经理/主管,3575534233366571,37568,2020-02-15 23:48:38,陕西省兰英县大东宁德路R座 594038
陈丹丹,F,230206193107252597,15766750073,pxu@gmail.com,四通网络有限公司,旅游产品销售,343676516050518,36955,2020-02-20 08:19:51,吉林省萍县淄川沈阳街q座 455850
周冬梅,M,513428196102053460,15089994776,bxiao@yahoo.com,新格林耐特传媒有限公司,工程监理,340025343643140,73467,2019-12-25 20:31:13,海南省太原市安次邯郸街E座 163133
马丽丽,F,542627193310277501,18120543674,xcai@hotmail.com,昊嘉信息有限公司,融资专员,3570736844072804,14970,2020-06-07 15:38:13,黑龙江省南昌县闵行成都街W座 202117
伍佳,M,650200195505230771,18069574014,nzheng@hotmail.com,惠派国际公司传媒有限公司,信审核查,2720179521760725,187817,2020-04-03 03:49:10,澳门特别行政区郑州市静安贾街t座 712527
安帆,F,411402197110101958,15893725880,ahou@gmail.com,巨奥科技有限公司,其他,38884699009133,163962,2019-12-22 23:01:05,海南省桂花县清河欧路O座 756892
韩秀云,M,35060219941022926X,18249538623,guiyingsong@hotmail.com,天开网络有限公司,冲压工程师/技师,6535146437660188,119894,2020-07-04 21:58:26,江苏省潮州县长寿姚街r座 609901
蓝勇,F,350823194303215049,13795899911,qwen@yahoo.com,四通科技有限公司,总裁助理/总经理助理,38776424929561,15056,2020-05-04 15:08:17,黑龙江省香港县双滦吴街j座 979460
卢丽,M,140600198003062048,18668336319,na50@yahoo.com,九方传媒有限公司,休闲娱乐,4276300592036814015,91054,2019-09-30 15:58:47,吉林省淑珍县朝阳杨路B座 847399
官彬,F,140932199007139489,15754722738,yang43@hotmail.com,和泰信息有限公司,炼胶工,342605837424442,111403,2020-02-11 09:34:55,西藏自治区慧县海陵韩路e座 166719
萧莉,F,150600198210159514,15120885889,hlin@yahoo.com,彩虹网络有限公司,预定部主管,374071292052916,156249,2020-05-09 16:59:11,四川省辉县浔阳朱街s座 420864
冯文,M,620723196006229822,15856885174,zhuna@gmail.com,太极网络有限公司,商务主管/专员,4241016212111905559,3466,2019-11-02 23:47:15,湖南省海口市清河卓街m座 298846
戴雪,F,430682196005272334,14539554201,yongqin@gmail.com,九方传媒有限公司,工艺品/珠宝设计鉴定,6503596450158759,136709,2019-11-23 01:13:37,广东省阜新市普陀位街t座 126536
杨桂花,F,419001199202160662,18947865779,tao77@yahoo.com,立信电子科技有限公司,技术研发经理/主管,4929400852958729,39803,2020-06-22 02:54:01,江西省邯郸县孝南王路Z座 771770
张琳,F,520424194712140304,15886330243,shiwei@yahoo.com,联通时科科技有限公司,吹膜工,6011399726029176,10788,2019-09-30 21:53:45,湖北省沈阳县江北海口街J座 151486
郑海燕,M,632223193301047725,15528685718,qpan@gmail.com,巨奥信息有限公司,汽车项目管理,30350708139004,140781,2020-04-30 19:31:08,新疆维吾尔自治区杭州县海港武汉路N座 745536
庄芳,M,430623197102024257,18896582578,bjiang@yahoo.com,中建创业网络有限公司,寻呼员/话务员,4027787609803021,43679,2019-10-12 14:10:24,内蒙古自治区兴安盟市合川邯郸路H座 631787
杨欣,F,321001194005215001,13135577500,minmeng@gmail.com,双敏电子网络有限公司,客运司机,180079391546088,156562,2019-12-27 16:46:50,上海市丹市东城王街m座 880768
李晨,F,350721195411025732,15144125159,xiulanfan@yahoo.com,合联电子网络有限公司,语音/视频/图形开发工程师,30354710671343,183049,2019-09-09 03:47:28,重庆市邯郸县沈河董路E座 657345
赵春梅,F,330602194110131459,18803954214,byu@hotmail.com,天开信息有限公司,生产经理/车间主任,4178152321092600,81968,2019-09-06 19:43:23,广西壮族自治区婷婷县六枝特何街r座 165144
赵桂兰,M,540230199510241556,15857149161,pwang@gmail.com,趋势科技有限公司,海关事务管理,4167844568316329,63473,2019-12-14 01:34:38,内蒙古自治区瑜县锡山金街h座 628275
庄欣,F,44060719970409873X,15665882474,yan71@hotmail.com,商软冠联传媒有限公司,网络/在线客服,3574030945116199,140037,2019-09-26 09:49:37,辽宁省贵阳市滨城石家庄路o座 731320
王燕,F,320400193710147067,15381498400,qlong@yahoo.com,飞利信信息有限公司,楼面经理,5141540535058543,24039,2019-10-22 16:21:10,甘肃省秀珍市房山梧州街Z座 742804
梁燕,M,371426194409226194,13266749554,edong@hotmail.com,创亿科技有限公司,医疗器械生产/质量管理,347181122704133,120427,2020-02-11 22:08:27,广西壮族自治区宁德县涪城海门路h座 698240
刘欢,F,131001199209259249,18674244060,fang41@gmail.com,商软冠联网络有限公司,硬件工程师,180023284390097,187435,2019-09-15 04:54:52,香港特别行政区哈尔滨县丰都潜江街y座 795752
房健,M,511621199101278674,14512848293,chao68@yahoo.com,艾提科信信息有限公司,保镖,4684677081817942,63297,2020-02-10 08:18:48,河北省燕市秀英余路c座 159357
彭燕,F,211281195006270223,18663171464,ming43@gmail.com,鑫博腾飞网络有限公司,日语翻译,4253600803430852,197359,2020-08-12 05:31:50,江西省华市合川刘路L座 558561
程娟,M,350524199911053023,13910290938,leijuan@hotmail.com,维旺明网络有限公司,电梯工,4831786336523,197603,2020-01-08 22:40:18,西藏自治区桂芝县上街姜路E座 895177
